id,KPI - METRIC1,KPI - METRIC2,KPI - METRIC3,KPI - METRIC4,Age,Gender,Region,Date
535,0,0,0,0,41-50,Male,North,13/01/2015
536,0,0,1,1,31-40,Male,South,13/01/2015
537,1,1,1,0,31-40,Female,East,13/01/2015
538,0,0,1,1,21-30,Female,North,13/01/2015
539,1,0,0,0,21-30,Female,East,13/01/2015
540,0,0,0,1,41-50,Male,South,13/01/2015
541,1,0,0,1,21-30,Male,West,13/01/2015
542,1,0,0,0,21-30,Male,West,13/01/2015
543,1,0,0,1,41-50,Male,East,13/01/2015
544,0,1,0,1,21-30,Male,South,13/01/2015
545,0,0,0,1,41-50,Female,West,13/01/2015
546,0,0,0,1,21-30,Female,South,13/01/2015
547,1,0,0,1,31-40,Male,North,13/01/2015
548,0,1,0,1,41-50,Female,West,13/01/2015
549,0,0,0,1,41-50,Male,East,13/01/2015
550,0,0,0,1,21-30,Female,East,13/01/2015
551,1,0,0,1,31-40,Female,East,13/01/2015
552,0,1,0,0,41-50,Female,East,13/01/2015
553,0,1,0,1,41-50,Female,West,13/01/2015
554,0,0,0,1,21-30,Male,North,13/01/2015
555,1,1,0,1,41-50,Male,South,13/01/2015
556,1,0,1,1,31-40,Male,South,13/01/2015
557,1,1,0,1,31-40,Male,East,13/01/2015
558,0,1,0,0,21-30,Male,South,13/01/2015
559,1,0,0,0,21-30,Female,South,13/01/2015
560,0,0,0,1,41-50,Male,East,13/01/2015
561,1,0,0,1,31-40,Female,North,13/01/2015
562,0,1,0,1,21-30,Male,West,13/01/2015
563,1,1,0,0,31-40,Male,East,13/01/2015
564,0,1,0,1,21-30,Female,East,13/01/2015
565,1,0,0,1,21-30,Female,East,13/01/2015
566,1,0,0,1,21-30,Female,South,13/01/2015
567,1,0,0,1,31-40,Male,South,13/01/2015
568,1,0,0,0,41-50,Female,North,13/01/2015
569,1,0,0,1,21-30,Female,East,13/01/2015
570,0,0,0,0,31-40,Male,West,13/01/2015
571,0,0,0,1,31-40,Female,East,13/01/2015
572,1,0,0,1,31-40,Female,East,13/01/2015
573,0,1,0,1,41-50,Female,North,13/01/2015
574,1,0,1,1,41-50,Male,West,13/01/2015
575,0,1,0,1,31-40,Female,North,13/01/2015
576,1,0,0,1,21-30,Female,East,13/01/2015
577,1,1,0,1,21-30,Male,South,13/01/2015
578,0,0,0,1,41-50,Male,West,13/01/2015
579,0,0,0,1,41-50,Male,North,13/01/2015
580,0,1,0,1,31-40,Male,East,13/01/2015
581,1,1,1,1,41-50,Female,South,13/01/2015
582,0,1,0,0,41-50,Male,East,13/01/2015
583,0,0,0,1,31-40,Female,South,13/01/2015
584,0,1,0,1,41-50,Female,North,13/01/2015
585,0,0,0,1,21-30,Female,West,13/01/2015
586,0,1,0,1,21-30,Female,West,13/01/2015
587,1,1,0,1,41-50,Male,West,13/01/2015
588,0,1,0,0,21-30,Male,East,13/01/2015
589,1,0,0,1,41-50,Male,South,13/01/2015
590,1,0,1,0,31-40,Female,South,13/01/2015
591,1,1,0,0,31-40,Male,West,13/01/2015
592,0,0,0,0,31-40,Male,North,13/01/2015
593,1,0,0,1,21-30,Male,East,13/01/2015
594,1,0,1,0,41-50,Male,East,13/01/2015
595,1,1,0,1,21-30,Female,South,13/01/2015
596,0,1,0,1,31-40,Female,South,13/01/2015
597,0,1,0,1,41-50,Male,North,13/01/2015
598,1,1,0,1,41-50,Male,East,13/01/2015
599,1,1,0,1,21-30,Female,East,13/01/2015
600,0,1,0,1,41-50,Female,West,13/01/2015
601,1,1,0,0,21-30,Male,West,13/01/2015
602,0,0,0,1,41-50,Male,East,13/01/2015
603,0,0,0,1,31-40,Female,West,13/01/2015
604,1,0,0,1,41-50,Female,West,13/01/2015
605,1,1,0,1,31-40,Male,South,13/01/2015
606,0,0,0,0,31-40,Female,West,13/01/2015
607,0,0,0,0,41-50,Male,East,13/01/2015
608,0,0,0,1,41-50,Female,East,13/01/2015
609,0,0,0,1,31-40,Male,South,13/01/2015
610,1,1,1,1,21-30,Female,South,13/01/2015
611,1,0,0,0,21-30,Female,West,13/01/2015
612,1,0,0,1,41-50,Male,South,13/01/2015
613,0,0,0,1,31-40,Male,East,13/01/2015
614,1,0,0,1,31-40,Male,East,13/01/2015
615,1,0,0,1,41-50,Male,South,13/01/2015
616,1,0,0,1,31-40,Male,South,13/01/2015
617,1,1,0,1,41-50,Female,South,13/01/2015
618,1,0,0,1,21-30,Female,North,13/01/2015
619,1,0,0,1,41-50,Female,North,13/01/2015
620,1,0,1,1,21-30,Female,West,13/01/2015
621,0,0,0,1,31-40,Female,West,13/01/2015
622,1,0,0,1,21-30,Female,West,13/01/2015
623,0,0,0,1,21-30,Male,West,13/01/2015
624,1,0,0,0,21-30,Male,West,13/01/2015
625,0,0,0,0,31-40,Female,South,13/01/2015
626,0,0,0,0,21-30,Male,North,13/01/2015
627,1,0,0,1,21-30,Female,North,13/01/2015
628,0,0,0,1,31-40,Male,West,13/01/2015
629,0,1,0,1,21-30,Male,East,13/01/2015
630,0,1,0,0,31-40,Male,West,13/01/2015
631,1,0,0,1,21-30,Female,South,13/01/2015
632,0,0,0,1,21-30,Male,East,13/01/2015
633,0,0,0,0,31-40,Male,South,13/01/2015
634,0,0,0,1,21-30,Female,North,13/01/2015
635,0,0,0,1,31-40,Male,South,13/01/2015
636,1,0,0,1,31-40,Female,North,13/01/2015
637,0,0,0,1,41-50,Female,West,13/01/2015
638,0,0,0,1,31-40,Female,South,13/01/2015
639,0,0,0,0,41-50,Female,South,13/01/2015
640,0,0,0,1,31-40,Female,East,13/01/2015
641,1,0,0,1,41-50,Male,North,13/01/2015
642,0,1,0,1,41-50,Female,West,13/01/2015
643,0,0,0,0,21-30,Male,North,13/01/2015
644,1,0,0,1,31-40,Male,West,13/01/2015
645,1,1,0,1,41-50,Female,North,13/01/2015
646,0,0,1,1,21-30,Male,West,13/01/2015
647,0,0,1,1,21-30,Male,West,13/01/2015
648,1,0,0,1,21-30,Female,West,13/01/2015
649,0,0,0,1,31-40,Female,West,13/01/2015
650,1,0,0,0,41-50,Female,West,13/01/2015
651,1,0,0,1,41-50,Female,North,13/01/2015
652,0,1,0,0,21-30,Female,South,13/01/2015
653,0,0,0,1,31-40,Female,West,13/01/2015
654,1,0,0,1,31-40,Male,North,13/01/2015
655,0,1,0,0,41-50,Female,North,13/01/2015
656,0,1,0,1,31-40,Male,West,13/01/2015
657,1,0,0,1,21-30,Female,North,13/01/2015
658,1,0,0,0,41-50,Male,West,13/01/2015
659,0,0,0,1,41-50,Female,West,13/01/2015
660,0,0,0,0,31-40,Female,South,13/01/2015
661,1,1,0,1,41-50,Male,East,13/01/2015
662,1,1,0,1,21-30,Male,South,13/01/2015
663,0,1,0,1,21-30,Female,North,13/01/2015
664,0,0,0,0,41-50,Female,West,13/01/2015
665,1,1,0,1,21-30,Male,West,13/01/2015
666,0,0,1,1,31-40,Female,North,13/01/2015
667,1,1,0,1,41-50,Male,North,13/01/2015
668,1,0,0,1,21-30,Female,East,13/01/2015
669,0,1,0,1,31-40,Female,West,13/01/2015
670,1,1,0,1,21-30,Female,North,13/01/2015
671,1,0,0,1,31-40,Male,South,13/01/2015
672,0,0,0,1,31-40,Male,North,13/01/2015
673,0,0,0,0,21-30,Male,North,13/01/2015
674,1,0,0,1,31-40,Female,West,13/01/2015
675,1,1,0,0,21-30,Male,West,13/01/2015
676,0,0,0,0,41-50,Female,East,13/01/2015
677,0,0,0,0,41-50,Female,West,13/01/2015
678,1,0,1,1,21-30,Female,West,13/01/2015
679,1,1,1,1,41-50,Female,North,13/01/2015
680,1,0,0,1,31-40,Male,North,13/01/2015
681,0,0,0,1,31-40,Male,South,13/01/2015
682,0,0,0,0,31-40,Male,East,13/01/2015
683,1,0,1,0,31-40,Female,East,13/01/2015
684,1,1,1,1,31-40,Male,East,13/01/2015
685,0,0,0,1,41-50,Female,South,13/01/2015
686,0,0,0,1,21-30,Male,West,14/01/2015
687,1,0,1,0,31-40,Male,West,14/01/2015
688,1,1,0,1,31-40,Female,South,14/01/2015
689,0,0,0,1,21-30,Male,East,14/01/2015
690,1,0,0,1,21-30,Male,South,14/01/2015
691,0,0,0,1,21-30,Male,West,14/01/2015
692,1,0,0,1,31-40,Male,South,14/01/2015
693,0,1,0,1,31-40,Male,East,14/01/2015
694,1,0,0,1,41-50,Female,West,14/01/2015
695,1,0,1,1,41-50,Male,East,14/01/2015
696,0,0,0,1,41-50,Male,East,14/01/2015
697,1,0,0,1,31-40,Male,North,14/01/2015
698,0,0,0,1,21-30,Male,West,14/01/2015
699,1,0,0,1,31-40,Male,North,14/01/2015
700,1,0,0,1,21-30,Male,South,14/01/2015
701,1,1,0,0,31-40,Female,West,14/01/2015
702,1,0,0,1,31-40,Female,West,14/01/2015
703,0,0,1,1,41-50,Female,South,14/01/2015
704,1,0,0,0,31-40,Male,North,14/01/2015
705,0,1,0,1,21-30,Male,East,14/01/2015
706,1,0,0,0,41-50,Female,East,14/01/2015
707,1,1,0,0,31-40,Male,East,14/01/2015
708,0,0,0,1,41-50,Male,West,14/01/2015
709,0,1,0,1,21-30,Female,South,14/01/2015
710,0,0,0,1,31-40,Male,South,14/01/2015
711,0,0,0,1,41-50,Male,North,14/01/2015
712,0,1,0,1,41-50,Female,West,14/01/2015
713,1,1,0,1,41-50,Female,West,14/01/2015
714,1,0,0,0,21-30,Male,East,14/01/2015
715,1,0,0,1,41-50,Male,East,14/01/2015
716,0,0,0,1,21-30,Female,North,14/01/2015
717,0,0,0,0,41-50,Male,East,14/01/2015
718,0,0,0,0,21-30,Female,West,14/01/2015
719,1,0,0,0,21-30,Female,North,14/01/2015
720,0,1,0,1,21-30,Female,West,14/01/2015
721,1,0,0,0,21-30,Male,West,14/01/2015
722,0,0,0,1,41-50,Female,South,14/01/2015
723,0,0,1,1,41-50,Male,West,14/01/2015
724,0,0,0,1,21-30,Female,East,14/01/2015
725,1,0,0,0,31-40,Male,East,14/01/2015
726,0,0,0,1,31-40,Female,East,14/01/2015
727,0,0,0,1,41-50,Male,East,14/01/2015
728,1,0,0,1,31-40,Male,North,14/01/2015
729,0,0,0,1,41-50,Female,East,14/01/2015
730,1,0,0,1,31-40,Female,North,14/01/2015
731,1,0,0,1,31-40,Male,North,14/01/2015
732,0,0,0,1,21-30,Female,South,14/01/2015
733,1,1,0,1,31-40,Female,North,14/01/2015
734,0,0,0,1,21-30,Male,East,14/01/2015
735,0,1,0,1,21-30,Male,East,14/01/2015
736,1,0,0,1,21-30,Male,South,14/01/2015
737,1,0,0,1,31-40,Male,South,14/01/2015
738,0,0,0,0,31-40,Male,East,14/01/2015
739,1,1,0,1,31-40,Male,East,14/01/2015
740,0,0,0,0,21-30,Male,North,14/01/2015
741,1,0,1,1,21-30,Female,East,14/01/2015
742,0,1,0,0,21-30,Female,South,14/01/2015
743,1,0,0,1,41-50,Female,West,14/01/2015
744,0,0,0,0,41-50,Female,West,14/01/2015
745,1,1,0,1,31-40,Male,East,14/01/2015
746,1,0,0,1,21-30,Male,East,14/01/2015
747,0,1,0,0,41-50,Female,North,14/01/2015
748,0,0,0,1,21-30,Male,East,14/01/2015
749,0,0,0,1,41-50,Male,South,14/01/2015
750,1,0,1,1,31-40,Male,East,14/01/2015
751,1,0,0,1,31-40,Male,West,14/01/2015
752,0,0,0,1,41-50,Male,East,14/01/2015
753,0,1,0,1,41-50,Male,West,14/01/2015
754,0,0,0,1,31-40,Female,South,14/01/2015
755,0,1,0,1,41-50,Male,North,14/01/2015
756,0,0,0,1,31-40,Female,North,14/01/2015
757,1,1,1,1,21-30,Female,South,14/01/2015
758,1,1,0,1,31-40,Female,East,14/01/2015
759,0,0,0,1,21-30,Female,West,14/01/2015
760,1,1,0,1,41-50,Female,West,14/01/2015
761,0,0,0,0,31-40,Female,West,14/01/2015
762,1,0,0,1,21-30,Male,North,14/01/2015
763,1,0,0,1,41-50,Female,East,14/01/2015
764,1,0,0,1,41-50,Female,West,14/01/2015
765,1,1,0,1,21-30,Female,North,14/01/2015
766,0,0,0,1,21-30,Male,West,14/01/2015
767,1,0,1,1,31-40,Male,North,14/01/2015
768,0,0,0,1,21-30,Male,East,14/01/2015
769,0,1,0,1,31-40,Male,East,14/01/2015
770,0,0,0,1,31-40,Male,West,14/01/2015
771,1,0,0,1,31-40,Female,East,14/01/2015
772,1,0,0,1,31-40,Female,West,14/01/2015
773,1,0,0,1,41-50,Female,South,14/01/2015
774,0,0,0,1,21-30,Male,North,14/01/2015
775,1,0,0,0,41-50,Female,West,14/01/2015
776,0,1,0,1,31-40,Male,West,14/01/2015
777,1,0,0,0,31-40,Female,South,14/01/2015
778,1,0,0,1,31-40,Female,South,14/01/2015
779,1,0,0,1,41-50,Female,East,14/01/2015
780,0,0,0,1,41-50,Female,West,14/01/2015
781,1,0,0,1,21-30,Female,West,14/01/2015
782,1,1,0,1,41-50,Male,East,14/01/2015
783,1,1,0,1,31-40,Male,South,14/01/2015
784,1,0,0,0,41-50,Female,South,14/01/2015
785,0,0,0,1,31-40,Female,West,14/01/2015
786,1,0,0,1,21-30,Female,West,14/01/2015
787,1,0,0,1,31-40,Male,East,14/01/2015
788,1,1,1,1,21-30,Female,North,14/01/2015
789,0,0,0,1,31-40,Female,South,14/01/2015
790,0,0,0,1,31-40,Female,North,14/01/2015
791,1,1,0,1,31-40,Female,South,14/01/2015
792,1,0,0,1,21-30,Male,North,14/01/2015
793,0,1,0,1,41-50,Male,West,14/01/2015
794,1,0,0,0,31-40,Female,East,14/01/2015
795,1,0,0,0,31-40,Female,South,14/01/2015
796,1,0,0,1,21-30,Male,South,14/01/2015
797,1,1,0,0,31-40,Male,North,14/01/2015
798,1,1,0,1,21-30,Female,South,14/01/2015
799,1,1,0,1,21-30,Male,North,14/01/2015
800,0,0,0,1,21-30,Female,North,14/01/2015
801,0,0,0,1,41-50,Male,West,14/01/2015
802,0,0,0,1,31-40,Male,West,14/01/2015
803,1,1,0,0,31-40,Female,South,14/01/2015
804,0,0,0,1,41-50,Female,East,14/01/2015
805,0,0,0,1,41-50,Female,West,14/01/2015
806,1,0,0,1,41-50,Female,West,14/01/2015
807,1,0,0,1,31-40,Male,North,14/01/2015
808,1,0,0,1,41-50,Male,South,14/01/2015
809,0,1,0,1,31-40,Female,North,14/01/2015
810,0,1,0,1,21-30,Female,East,14/01/2015
811,1,0,0,1,31-40,Female,South,14/01/2015
812,1,1,0,1,31-40,Female,East,14/01/2015
813,1,0,1,1,21-30,Female,West,14/01/2015
814,0,0,0,1,41-50,Male,South,14/01/2015
815,1,0,0,1,41-50,Female,West,14/01/2015
816,0,1,1,1,41-50,Male,North,14/01/2015
817,1,0,0,0,31-40,Male,North,14/01/2015
818,1,0,1,0,21-30,Female,North,14/01/2015
819,0,1,1,0,31-40,Female,North,14/01/2015
820,0,0,0,1,21-30,Male,South,14/01/2015
821,1,1,0,1,21-30,Female,East,14/01/2015
822,0,0,0,0,21-30,Female,North,14/01/2015
823,1,0,0,0,31-40,Male,North,14/01/2015
824,0,1,1,1,41-50,Female,West,14/01/2015
825,0,0,0,0,41-50,Male,East,14/01/2015
826,0,0,0,0,31-40,Male,South,14/01/2015
827,1,0,0,1,31-40,Female,North,14/01/2015
828,0,0,1,1,21-30,Male,South,14/01/2015
829,0,1,0,1,41-50,Male,South,14/01/2015
830,1,0,0,1,41-50,Male,East,14/01/2015
831,0,1,1,1,31-40,Female,North,14/01/2015
832,0,0,0,1,41-50,Female,East,14/01/2015
833,1,1,1,1,41-50,Female,South,14/01/2015
834,0,0,0,1,41-50,Female,North,15/01/2015
835,0,1,0,1,31-40,Female,North,15/01/2015
836,1,0,1,1,31-40,Male,West,15/01/2015
837,0,0,1,1,31-40,Male,South,15/01/2015
838,1,0,0,0,21-30,Male,East,15/01/2015
839,0,1,0,1,41-50,Female,East,15/01/2015
840,0,0,1,1,41-50,Female,West,15/01/2015
841,0,0,0,0,31-40,Male,South,15/01/2015
842,1,0,0,1,21-30,Female,East,15/01/2015
843,1,0,0,1,21-30,Female,West,15/01/2015
844,1,0,0,1,31-40,Female,South,15/01/2015
845,0,0,1,1,41-50,Male,East,15/01/2015
846,1,1,1,0,21-30,Male,North,15/01/2015
847,0,0,0,1,31-40,Male,West,15/01/2015
848,1,0,0,1,31-40,Female,South,15/01/2015
849,0,0,0,0,41-50,Female,North,15/01/2015
850,0,1,0,0,41-50,Male,West,15/01/2015
851,0,1,0,1,21-30,Female,South,15/01/2015
852,0,0,0,1,31-40,Male,North,15/01/2015
853,0,0,0,0,21-30,Male,South,15/01/2015
854,0,1,0,0,21-30,Male,North,15/01/2015
855,1,0,1,0,31-40,Male,West,15/01/2015
856,0,1,0,0,21-30,Female,West,15/01/2015
857,0,0,0,0,21-30,Male,North,15/01/2015
858,1,0,0,1,21-30,Male,East,15/01/2015
859,1,0,0,1,41-50,Female,West,15/01/2015
860,1,0,0,1,21-30,Female,North,15/01/2015
861,0,0,0,1,41-50,Male,South,15/01/2015
862,1,0,1,1,31-40,Female,South,15/01/2015
863,0,0,1,1,41-50,Male,East,15/01/2015
864,0,0,0,1,21-30,Female,East,15/01/2015
865,0,1,0,1,31-40,Female,East,15/01/2015
866,0,0,0,0,21-30,Male,South,15/01/2015
867,0,0,0,1,21-30,Female,East,15/01/2015
868,0,0,0,1,21-30,Female,West,15/01/2015
869,1,1,1,1,21-30,Female,North,15/01/2015
870,0,1,0,1,41-50,Male,West,15/01/2015
871,0,1,0,1,21-30,Female,North,15/01/2015
872,0,0,0,1,21-30,Male,East,15/01/2015
873,1,0,0,1,41-50,Male,South,15/01/2015
874,1,1,0,1,31-40,Female,East,15/01/2015
875,1,0,0,1,41-50,Male,South,15/01/2015
876,1,0,0,0,31-40,Male,East,15/01/2015
877,1,0,0,1,41-50,Female,North,15/01/2015
878,0,0,0,0,31-40,Female,West,15/01/2015
879,1,0,0,1,41-50,Female,West,15/01/2015
880,0,0,0,1,21-30,Male,East,15/01/2015
881,1,1,0,1,41-50,Male,North,15/01/2015
882,1,0,0,0,31-40,Female,South,15/01/2015
883,0,0,0,0,21-30,Male,North,15/01/2015
884,1,0,0,1,31-40,Female,South,15/01/2015
885,0,1,0,1,31-40,Male,North,15/01/2015
886,0,0,0,1,31-40,Female,South,15/01/2015
887,1,1,0,1,41-50,Male,South,15/01/2015
888,1,0,0,1,41-50,Male,West,15/01/2015
889,0,0,0,1,31-40,Female,West,15/01/2015
890,0,0,0,1,21-30,Female,West,15/01/2015
891,1,1,0,0,31-40,Female,North,15/01/2015
892,1,0,0,1,21-30,Male,North,15/01/2015
893,0,0,1,1,41-50,Female,West,15/01/2015
894,1,0,0,0,31-40,Male,East,15/01/2015
895,0,1,0,1,21-30,Female,West,15/01/2015
896,1,1,0,1,31-40,Male,East,15/01/2015
897,0,0,0,0,31-40,Male,West,15/01/2015
898,1,0,0,0,41-50,Male,South,15/01/2015
899,1,1,0,1,31-40,Female,West,15/01/2015
900,0,1,0,1,31-40,Male,South,15/01/2015
901,1,1,1,1,41-50,Female,North,15/01/2015
902,1,0,0,1,31-40,Female,North,15/01/2015
903,1,1,0,1,21-30,Female,North,15/01/2015
904,1,1,0,1,41-50,Female,South,15/01/2015
905,1,0,1,1,41-50,Female,North,15/01/2015
906,1,0,0,0,41-50,Female,East,15/01/2015
907,0,0,0,1,31-40,Female,North,15/01/2015
908,1,1,0,1,31-40,Male,East,15/01/2015
909,1,1,0,1,21-30,Male,East,15/01/2015
910,0,1,0,1,41-50,Male,North,15/01/2015
911,1,1,1,1,21-30,Female,South,15/01/2015
912,1,1,0,1,41-50,Female,West,15/01/2015
913,0,0,0,1,31-40,Male,North,15/01/2015
914,0,0,0,1,21-30,Female,North,15/01/2015
915,1,0,0,1,21-30,Female,South,15/01/2015
916,1,0,1,1,31-40,Female,East,15/01/2015
917,0,1,0,1,31-40,Male,North,15/01/2015
918,0,0,0,1,31-40,Female,South,15/01/2015
919,1,0,0,0,21-30,Male,East,15/01/2015
920,1,0,1,1,31-40,Male,East,15/01/2015
921,0,0,0,1,31-40,Male,North,15/01/2015
922,0,0,0,1,31-40,Male,East,15/01/2015
923,0,0,0,1,31-40,Female,North,15/01/2015
924,0,1,0,1,41-50,Male,South,15/01/2015
925,1,1,1,1,31-40,Male,North,15/01/2015
926,1,0,0,0,21-30,Male,South,15/01/2015
927,0,0,0,1,21-30,Male,South,15/01/2015
928,1,1,0,0,31-40,Female,West,15/01/2015
929,0,1,0,0,21-30,Female,West,15/01/2015
930,0,1,0,1,31-40,Female,North,15/01/2015
931,1,0,0,1,21-30,Female,South,15/01/2015
932,0,0,0,1,41-50,Female,West,15/01/2015
933,1,1,0,1,31-40,Female,East,15/01/2015
934,0,0,0,1,41-50,Female,South,15/01/2015
935,1,0,0,1,21-30,Female,North,15/01/2015
936,0,0,1,1,31-40,Female,West,15/01/2015
937,1,0,1,1,21-30,Female,West,15/01/2015
938,1,0,0,1,31-40,Male,South,15/01/2015
939,0,0,0,1,21-30,Male,West,15/01/2015
940,1,0,0,0,41-50,Male,East,15/01/2015
941,0,0,0,1,21-30,Male,South,15/01/2015
942,0,0,0,1,41-50,Male,South,15/01/2015
943,0,1,0,1,41-50,Female,West,15/01/2015
944,1,0,0,0,21-30,Male,East,15/01/2015
945,0,1,0,0,21-30,Male,East,15/01/2015
946,1,1,1,0,41-50,Male,North,15/01/2015
947,1,1,0,1,21-30,Female,West,15/01/2015
948,1,0,0,1,31-40,Male,North,15/01/2015
949,1,0,0,0,31-40,Male,South,15/01/2015
950,1,1,0,0,41-50,Female,East,15/01/2015
951,0,0,0,0,41-50,Female,East,15/01/2015
952,1,0,0,1,31-40,Male,West,15/01/2015
953,0,0,0,1,21-30,Male,South,15/01/2015
954,0,0,0,1,31-40,Female,East,15/01/2015
955,0,0,0,1,21-30,Female,West,15/01/2015
956,1,1,0,1,21-30,Male,North,15/01/2015
957,1,0,0,1,31-40,Male,North,15/01/2015
958,0,0,0,0,21-30,Female,West,15/01/2015
959,1,0,0,1,21-30,Female,West,15/01/2015
960,1,0,0,1,21-30,Female,West,15/01/2015
961,0,1,1,0,21-30,Male,South,15/01/2015
962,0,0,0,1,31-40,Male,East,15/01/2015
963,1,0,1,1,21-30,Female,North,15/01/2015
964,1,0,0,1,21-30,Male,East,15/01/2015
965,1,1,0,1,31-40,Female,West,15/01/2015
966,1,0,0,1,41-50,Female,North,15/01/2015
967,0,0,1,1,21-30,Female,East,15/01/2015
968,1,0,0,1,21-30,Female,West,15/01/2015
969,0,1,0,1,41-50,Female,East,15/01/2015
970,1,1,0,1,31-40,Male,East,15/01/2015
971,1,1,0,0,31-40,Male,West,15/01/2015
972,0,1,0,1,31-40,Male,West,15/01/2015
973,0,0,0,0,31-40,Male,East,15/01/2015
974,0,1,0,1,31-40,Male,East,15/01/2015
975,1,0,0,1,21-30,Male,South,15/01/2015
976,1,0,0,1,31-40,Female,South,15/01/2015
977,0,0,0,0,41-50,Male,South,15/01/2015
978,1,0,0,0,41-50,Male,South,15/01/2015
979,0,0,0,1,31-40,Male,West,15/01/2015
980,0,1,0,1,41-50,Male,North,15/01/2015
981,0,0,0,1,21-30,Female,South,15/01/2015
982,1,0,1,1,31-40,Female,North,15/01/2015
983,0,1,0,0,21-30,Female,South,15/01/2015
984,0,0,0,1,41-50,Male,West,15/01/2015
985,1,0,0,1,21-30,Male,West,15/01/2015
986,0,0,0,1,31-40,Male,North,15/01/2015
987,0,0,0,1,41-50,Male,West,15/01/2015
988,1,1,0,1,31-40,Male,West,15/01/2015
989,0,0,0,1,21-30,Female,South,15/01/2015
990,0,0,0,0,21-30,Male,South,15/01/2015
991,1,0,0,1,31-40,Female,West,15/01/2015
992,0,0,1,1,41-50,Male,North,15/01/2015
993,0,0,1,1,41-50,Female,East,15/01/2015
994,1,1,0,1,41-50,Male,South,15/01/2015
995,0,1,0,1,41-50,Male,West,15/01/2015
996,1,0,1,0,21-30,Female,South,15/01/2015
997,1,0,0,0,21-30,Female,East,15/01/2015
998,0,0,0,0,31-40,Male,South,15/01/2015
999,0,1,1,0,21-30,Female,East,15/01/2015
1000,1,0,1,0,41-50,Male,West,15/01/2015
1001,0,0,0,0,31-40,Female,North,15/01/2015
1002,1,1,0,1,41-50,Female,South,15/01/2015
1003,0,0,0,1,31-40,Male,East,15/01/2015
1004,0,0,0,1,21-30,Male,West,15/01/2015
1005,0,0,0,0,41-50,Female,East,15/01/2015
1006,1,0,0,1,21-30,Female,West,15/01/2015
1007,1,0,1,1,31-40,Female,East,15/01/2015
1008,0,1,0,1,21-30,Male,West,15/01/2015
1009,1,0,0,1,31-40,Female,North,16/01/2015
1010,1,1,0,1,21-30,Male,East,16/01/2015
1011,0,0,0,1,31-40,Male,East,16/01/2015
1012,1,0,0,1,41-50,Male,South,16/01/2015
1013,0,1,0,1,31-40,Female,East,16/01/2015
1014,1,0,0,0,31-40,Female,South,16/01/2015
1015,1,0,0,1,31-40,Male,South,16/01/2015
1016,1,0,0,1,31-40,Male,South,16/01/2015
1017,1,0,0,1,41-50,Female,South,16/01/2015
1018,0,1,0,0,41-50,Female,West,16/01/2015
1019,0,0,0,1,41-50,Female,West,16/01/2015
1020,0,0,0,1,21-30,Female,North,16/01/2015
1021,1,0,0,1,21-30,Male,North,16/01/2015
1022,1,1,0,1,41-50,Female,South,16/01/2015
1023,0,0,0,0,21-30,Female,South,16/01/2015
1024,1,1,0,1,41-50,Male,North,16/01/2015
1025,1,0,0,1,41-50,Male,North,16/01/2015
1026,1,1,0,1,41-50,Male,North,16/01/2015
1027,1,0,0,1,21-30,Female,East,16/01/2015
1028,0,1,1,1,21-30,Female,South,16/01/2015
1029,1,0,0,1,41-50,Male,North,16/01/2015
1030,0,1,0,1,31-40,Female,North,16/01/2015
1031,0,0,0,1,41-50,Female,West,16/01/2015
1032,1,1,0,1,21-30,Male,North,16/01/2015
1033,1,1,0,0,41-50,Male,West,16/01/2015
1034,1,1,0,1,31-40,Female,West,16/01/2015
1035,1,1,0,1,21-30,Male,East,16/01/2015
1036,1,0,1,1,31-40,Male,East,16/01/2015
1037,0,0,0,0,21-30,Male,West,16/01/2015
1038,1,0,1,1,31-40,Female,South,16/01/2015
1039,1,1,0,1,21-30,Male,East,16/01/2015
1040,0,1,0,0,31-40,Male,West,16/01/2015
1041,1,1,0,0,31-40,Male,East,16/01/2015
1042,0,0,0,1,31-40,Female,East,16/01/2015
1043,1,1,0,1,41-50,Female,West,16/01/2015
1044,0,0,0,1,31-40,Female,East,16/01/2015
1045,1,0,0,1,31-40,Female,South,16/01/2015
1046,1,1,0,1,21-30,Male,West,16/01/2015
1047,1,1,1,1,31-40,Female,West,16/01/2015
1048,1,0,1,1,31-40,Male,North,16/01/2015
1049,0,0,0,1,41-50,Female,South,16/01/2015
1050,1,0,0,1,31-40,Female,South,16/01/2015
1051,1,1,0,1,41-50,Male,East,16/01/2015
1052,0,0,0,0,41-50,Male,East,16/01/2015
1053,0,1,0,1,31-40,Male,West,16/01/2015
1054,1,0,1,1,31-40,Female,East,16/01/2015
1055,1,0,0,1,31-40,Female,North,16/01/2015
1056,1,1,0,1,21-30,Male,West,16/01/2015
1057,1,0,0,1,21-30,Female,North,16/01/2015
1058,0,1,0,1,41-50,Male,East,16/01/2015
1059,1,1,0,1,41-50,Female,West,16/01/2015
1060,0,1,1,1,41-50,Male,North,16/01/2015
1061,1,0,0,0,21-30,Male,West,16/01/2015
1062,1,1,0,1,31-40,Female,South,16/01/2015
1063,1,0,0,1,21-30,Male,North,16/01/2015
1064,0,0,0,1,21-30,Male,North,16/01/2015
1065,0,1,0,1,21-30,Male,South,16/01/2015
1066,1,0,0,1,41-50,Female,East,16/01/2015
1067,1,1,0,1,41-50,Female,South,16/01/2015
