id,KPI - METRIC1,KPI - METRIC2,KPI - METRIC3,KPI - METRIC4,KPI - METRIC5,Age,Gender,Region,Date
496,0,0,0,0,0,41-50,Female,East,11/12/2015
497,1,0,0,1,1,31-40,Female,West,24/04/2015
498,0,1,1,0,1,41-50,Male,East,16/01/2016
499,0,1,0,1,0,21-30,Female,East,20/07/2015
500,1,0,0,1,1,21-30,Male,South,14/10/2016
501,1,1,0,1,0,41-50,Female,East,15/04/2016
502,0,0,1,1,0,41-50,Male,West,23/12/2015
503,1,1,1,1,0,21-30,Male,West,22/09/2016
504,0,1,1,1,1,41-50,Female,South,14/05/2015
505,1,0,0,0,1,31-40,Female,West,14/08/2015
506,1,1,1,1,1,31-40,Male,South,25/11/2016
507,0,1,0,1,0,21-30,Male,West,16/06/2015
508,0,1,1,1,1,31-40,Male,South,25/02/2015
509,0,1,0,0,0,31-40,Male,West,20/05/2016
510,0,1,1,1,1,31-40,Female,East,20/11/2015
511,1,0,1,0,0,41-50,Female,North,24/01/2015
512,0,1,1,0,1,41-50,Male,East,22/03/2016
513,0,1,1,1,0,41-50,Male,West,18/05/2015
514,1,1,1,1,1,21-30,Male,North,19/03/2016
515,1,1,0,1,1,21-30,Male,East,20/03/2016
516,0,1,1,1,0,31-40,Female,South,15/11/2015
517,0,1,0,1,0,41-50,Female,South,14/05/2016
518,0,1,1,1,0,21-30,Male,East,19/11/2015
519,1,1,1,1,0,21-30,Female,West,22/05/2016
520,1,1,1,1,1,31-40,Female,West,25/02/2016
521,0,0,1,0,1,21-30,Female,East,16/08/2015
522,0,1,0,1,1,21-30,Female,North,25/01/2015
523,1,1,0,1,0,31-40,Male,West,23/12/2016
524,0,1,1,1,0,41-50,Male,East,14/06/2015
525,0,1,0,1,0,41-50,Male,South,15/05/2016
526,1,1,0,1,0,41-50,Female,North,17/09/2016
527,0,0,0,1,0,21-30,Male,South,12/01/2016
528,0,1,1,1,0,41-50,Female,North,15/07/2015
529,0,0,0,1,1,41-50,Female,South,18/11/2016
530,1,0,1,1,1,21-30,Male,East,21/07/2015
531,0,1,0,1,0,31-40,Male,North,13/03/2015
532,0,1,0,1,0,31-40,Female,East,22/09/2016
533,1,1,1,1,1,41-50,Male,East,12/01/2015
534,1,1,1,1,1,21-30,Female,North,24/05/2015
535,1,1,0,1,1,21-30,Female,West,25/03/2016
536,0,1,0,1,1,41-50,Female,West,23/12/2015
537,1,1,1,1,1,41-50,Female,West,20/07/2016
538,1,1,0,1,1,31-40,Female,North,20/12/2016
539,1,1,0,1,0,21-30,Female,North,13/11/2015
540,0,0,1,1,0,41-50,Female,South,10/09/2016
541,0,1,0,1,1,31-40,Male,East,25/07/2016
542,0,0,1,1,0,21-30,Male,East,13/05/2016
543,1,0,0,1,0,41-50,Female,North,25/07/2015
544,0,0,0,0,0,21-30,Male,West,21/09/2015
545,0,1,0,1,1,41-50,Male,West,23/11/2016
546,1,1,0,1,0,31-40,Male,South,13/02/2015
547,0,1,1,1,1,21-30,Male,East,15/05/2016
548,0,1,1,1,1,21-30,Female,West,13/08/2015
549,1,1,1,1,1,31-40,Female,South,11/02/2016
550,0,1,1,1,0,31-40,Male,South,17/04/2015
551,0,1,1,1,1,31-40,Female,South,11/06/2015
552,0,1,1,1,1,41-50,Female,East,16/02/2016
553,1,1,0,1,0,31-40,Female,South,24/10/2015
554,1,1,1,1,0,41-50,Male,East,17/05/2015
555,1,1,1,1,1,41-50,Female,North,24/05/2015
556,0,1,1,1,1,21-30,Female,East,19/05/2015
557,0,1,0,1,0,21-30,Female,East,17/08/2015
558,1,1,0,0,0,41-50,Male,North,24/04/2016
559,1,1,0,1,0,21-30,Female,North,12/06/2016
560,1,1,1,0,0,41-50,Male,North,16/11/2015
561,1,1,0,1,1,21-30,Female,East,16/09/2016
562,0,1,0,1,1,31-40,Female,South,19/07/2015
563,1,1,1,1,0,31-40,Female,South,16/03/2015
564,1,1,0,1,1,41-50,Female,North,18/07/2015
565,1,1,1,1,0,41-50,Female,East,15/09/2015
566,1,1,1,1,0,21-30,Male,West,10/12/2015
567,0,1,1,1,1,21-30,Female,East,21/01/2015
568,0,0,1,1,1,41-50,Female,East,24/12/2015
569,0,1,0,1,0,31-40,Female,East,11/04/2015
570,0,1,1,1,0,31-40,Female,East,25/11/2015
571,1,1,1,1,0,21-30,Female,East,11/07/2015
572,0,0,1,1,1,21-30,Female,East,16/10/2016
573,0,1,0,1,0,21-30,Female,West,14/11/2016
574,0,1,1,1,1,31-40,Female,West,16/12/2016
575,0,1,1,0,1,31-40,Male,South,20/02/2016
576,0,0,1,1,1,21-30,Male,South,23/03/2015
577,1,1,0,0,0,31-40,Male,North,25/01/2016
578,1,1,1,1,0,21-30,Female,South,14/04/2016
579,1,1,1,1,0,31-40,Female,North,14/01/2016
580,0,1,0,1,1,41-50,Female,West,20/12/2016
581,0,1,0,1,0,21-30,Male,East,13/04/2015
582,1,1,0,0,1,41-50,Male,West,16/02/2015
583,0,1,0,1,1,41-50,Female,North,22/03/2016
584,0,0,1,1,0,31-40,Female,North,18/02/2015
585,1,1,0,0,0,41-50,Male,East,10/11/2015
586,1,0,0,1,1,31-40,Female,West,24/04/2015
587,0,1,0,1,0,41-50,Male,East,21/05/2016
588,1,0,0,1,0,41-50,Female,North,13/05/2016
589,0,1,0,0,1,31-40,Female,North,10/04/2016
590,0,1,1,1,0,21-30,Female,North,10/08/2015
591,1,1,1,1,0,41-50,Female,East,13/05/2015
592,0,0,1,1,1,41-50,Female,North,14/11/2016
593,0,1,1,1,0,21-30,Male,North,14/11/2016
594,0,1,0,1,0,31-40,Male,North,10/12/2015
595,1,1,1,0,1,21-30,Female,East,17/03/2015
596,0,1,1,1,1,21-30,Male,South,14/12/2016
597,1,1,0,1,1,21-30,Male,East,13/12/2016
598,1,0,0,1,1,41-50,Male,East,11/07/2015
599,1,1,0,1,0,21-30,Female,East,16/03/2015
600,0,1,0,1,1,41-50,Male,South,16/05/2015
601,1,1,1,1,0,41-50,Female,North,18/08/2015
602,1,1,0,1,1,21-30,Male,South,18/11/2016
603,0,1,0,1,0,31-40,Female,South,20/04/2015
604,0,1,0,1,1,31-40,Male,East,19/09/2016
605,1,1,1,1,1,41-50,Female,South,20/02/2016
606,0,1,1,1,1,21-30,Female,South,19/03/2015
607,0,1,1,1,0,21-30,Male,East,14/06/2016
608,0,1,0,1,0,21-30,Male,West,24/04/2015
609,0,1,1,1,1,41-50,Male,East,11/02/2016
610,0,1,0,0,0,41-50,Female,East,12/02/2015
611,0,1,0,1,0,41-50,Female,South,14/12/2016
612,1,1,1,1,1,31-40,Female,West,13/03/2016
613,0,1,0,0,0,41-50,Female,South,24/09/2015
614,1,1,0,1,1,21-30,Male,South,25/11/2016
615,0,1,0,1,0,41-50,Male,West,15/11/2015
616,0,1,0,1,0,41-50,Female,North,16/01/2015
617,0,0,0,1,1,21-30,Male,East,10/05/2016
618,1,1,0,1,0,31-40,Male,South,25/03/2015
619,1,1,1,1,1,31-40,Male,West,10/07/2015
620,0,1,0,0,1,31-40,Female,South,17/11/2016
621,1,0,1,1,1,31-40,Male,South,14/08/2016
622,1,1,1,0,0,31-40,Male,West,20/08/2016
623,0,1,1,0,0,41-50,Female,West,10/08/2015
624,1,1,1,1,0,41-50,Female,North,20/10/2015
625,1,1,1,1,0,21-30,Female,West,15/04/2016
626,0,0,0,1,0,21-30,Male,West,19/07/2015
627,1,1,1,1,1,41-50,Male,North,20/02/2016
628,1,1,1,1,1,41-50,Female,South,25/01/2016
629,0,1,1,1,0,21-30,Male,North,15/09/2015
630,0,1,0,1,0,31-40,Female,North,16/06/2016
631,0,0,0,1,0,41-50,Female,North,21/05/2016
632,1,0,0,1,1,21-30,Female,East,22/07/2016
633,1,1,1,0,0,31-40,Female,East,23/07/2016
634,1,1,1,0,0,31-40,Male,East,23/05/2016
635,1,1,1,1,0,31-40,Male,West,20/10/2016
636,0,0,0,1,0,31-40,Male,West,18/09/2015
637,0,1,0,1,1,31-40,Female,North,22/10/2015
638,1,1,1,1,0,41-50,Female,South,24/07/2015
639,0,1,1,1,1,21-30,Male,West,24/10/2015
640,1,1,0,1,1,21-30,Male,North,18/01/2016
641,0,1,0,1,1,31-40,Female,North,19/01/2015
642,1,0,1,1,0,41-50,Male,West,12/02/2015
643,0,1,0,0,1,31-40,Female,North,12/09/2016
644,0,1,0,1,1,31-40,Female,South,18/07/2015
645,0,1,1,1,0,41-50,Male,East,11/06/2016
646,1,1,1,1,0,21-30,Female,North,16/10/2016
647,1,1,0,0,0,31-40,Female,West,11/07/2016
648,0,1,1,1,1,41-50,Male,West,22/12/2015
649,0,1,0,1,1,21-30,Male,East,15/01/2016
650,1,1,0,0,0,31-40,Male,West,17/04/2016
651,1,1,0,1,0,41-50,Female,North,17/07/2015
652,1,1,0,0,1,31-40,Female,West,23/03/2016
653,0,0,1,1,1,21-30,Female,South,17/09/2015
654,0,1,1,1,0,31-40,Male,East,16/12/2015
655,0,1,1,0,1,41-50,Female,South,14/07/2016
656,1,1,1,1,0,41-50,Female,North,23/01/2015
657,0,1,1,1,0,31-40,Female,East,11/10/2015
658,1,1,1,1,0,21-30,Male,South,10/05/2016
659,0,1,1,1,0,41-50,Male,West,14/10/2016
660,0,1,1,0,0,21-30,Female,East,21/08/2016
661,1,0,1,1,0,21-30,Male,West,11/10/2016
662,1,0,1,0,0,21-30,Male,East,24/10/2015
663,0,1,1,1,1,31-40,Male,East,11/05/2015
664,0,0,1,0,1,31-40,Female,West,17/09/2015
665,1,0,0,1,0,31-40,Male,South,11/03/2015
666,0,1,0,1,1,41-50,Female,North,22/11/2016
667,0,1,1,1,0,41-50,Female,North,12/03/2015
668,0,1,1,1,1,31-40,Male,West,24/07/2015
669,0,0,1,0,0,41-50,Male,South,23/03/2016
670,0,1,1,1,1,21-30,Male,North,19/04/2015
671,0,1,0,1,0,41-50,Female,East,21/12/2016
672,0,1,0,1,1,31-40,Male,North,18/01/2016
673,0,1,1,0,1,21-30,Female,North,17/10/2016
674,0,1,1,1,0,21-30,Male,South,23/08/2016
675,0,1,0,1,1,31-40,Male,West,22/09/2015
676,0,1,1,1,0,21-30,Male,North,10/11/2016
677,1,1,1,1,1,31-40,Female,West,25/03/2016
678,1,1,0,0,0,21-30,Male,South,21/05/2015
679,1,1,0,1,1,41-50,Female,East,25/05/2015
680,0,1,0,1,0,21-30,Female,South,10/01/2015
681,1,1,1,1,1,41-50,Female,West,25/01/2015
682,0,1,1,1,1,21-30,Male,West,19/02/2016
683,1,1,1,1,1,31-40,Female,West,12/05/2015
684,1,1,0,1,1,31-40,Female,South,17/05/2015
685,0,1,1,1,1,21-30,Female,North,13/04/2015
686,0,1,1,1,0,41-50,Male,West,12/06/2016
687,0,1,1,0,0,21-30,Female,West,21/03/2016
688,0,1,0,0,0,21-30,Female,North,10/03/2015
689,1,1,1,1,1,31-40,Male,West,16/10/2015
690,1,1,0,1,1,41-50,Female,West,15/09/2016
691,1,1,1,1,0,41-50,Female,East,14/07/2015
692,1,1,0,1,0,41-50,Female,South,15/05/2015
693,0,1,1,0,0,21-30,Female,East,23/11/2015
694,0,1,0,1,1,41-50,Male,East,24/08/2016
695,1,1,0,1,1,31-40,Female,East,22/03/2016
696,0,1,0,1,0,41-50,Male,North,13/09/2015
697,1,1,1,0,1,31-40,Female,West,20/02/2015
698,1,0,0,1,1,41-50,Male,East,10/02/2016
699,1,0,1,1,0,21-30,Male,West,18/08/2015
700,0,1,0,1,0,21-30,Male,South,21/05/2015
701,1,1,1,0,0,41-50,Female,West,21/11/2016
702,0,1,0,1,0,41-50,Male,East,16/02/2016
703,1,1,1,1,1,31-40,Female,West,12/05/2015
704,0,1,1,1,0,31-40,Male,West,22/09/2016
705,1,1,1,0,0,21-30,Female,East,14/05/2015
706,0,1,1,1,0,21-30,Male,East,10/07/2016
707,0,1,1,1,1,41-50,Male,South,18/08/2015
708,1,0,1,0,1,21-30,Female,South,11/03/2016
709,1,1,0,1,1,31-40,Female,West,19/05/2015
710,1,1,0,1,1,31-40,Male,West,20/02/2016
711,0,1,1,1,1,21-30,Female,West,14/01/2015
712,1,1,0,1,1,41-50,Male,East,19/09/2016
713,0,1,0,1,1,21-30,Female,East,15/06/2016
714,1,1,0,0,1,41-50,Male,East,10/02/2016
715,1,1,1,1,0,41-50,Male,North,12/09/2015
716,0,1,1,1,0,31-40,Female,North,21/09/2015
717,0,1,0,0,0,41-50,Male,North,10/03/2016
718,1,1,0,1,0,41-50,Female,West,25/05/2016
719,0,0,1,0,1,21-30,Male,West,23/01/2016
720,0,1,0,0,0,41-50,Male,South,12/03/2016
721,1,1,0,1,0,21-30,Male,West,20/08/2016
722,1,1,0,1,1,31-40,Female,West,16/03/2016
723,0,1,0,1,1,31-40,Female,East,16/04/2016
724,0,1,0,1,1,41-50,Male,West,17/09/2015
725,0,1,0,1,1,21-30,Female,East,12/12/2016
726,1,1,0,0,0,31-40,Female,North,22/04/2016
727,0,1,1,1,0,41-50,Female,West,19/05/2015
728,1,1,0,1,1,21-30,Male,North,22/08/2016
729,1,1,1,1,1,21-30,Female,West,14/12/2015
730,0,0,0,1,0,21-30,Female,North,24/02/2015
731,1,1,1,1,0,21-30,Male,North,21/12/2016
732,0,1,1,0,1,31-40,Male,East,13/10/2016
733,0,1,0,1,1,21-30,Female,South,14/07/2015
734,0,1,0,1,1,31-40,Male,East,19/05/2015
735,1,1,0,1,0,41-50,Male,South,24/01/2015
736,0,1,0,1,0,21-30,Female,East,22/10/2015
737,1,1,1,1,0,41-50,Female,East,13/04/2016
738,0,1,0,0,0,31-40,Female,East,15/07/2015
739,0,1,0,1,0,41-50,Male,South,17/11/2016
740,0,1,1,1,0,31-40,Female,West,12/05/2015
741,0,1,0,0,1,31-40,Female,North,18/07/2016
742,1,0,1,1,0,41-50,Male,West,11/08/2015
743,1,1,1,1,0,41-50,Male,West,24/06/2015
744,0,1,0,1,0,21-30,Male,East,13/08/2015
745,0,1,0,1,1,31-40,Female,East,25/09/2016
746,0,1,0,1,1,41-50,Female,West,18/01/2016
747,0,1,1,1,0,31-40,Male,South,15/12/2016
748,0,1,1,1,1,21-30,Male,South,25/06/2016
749,1,1,1,1,1,41-50,Female,South,23/11/2015
750,1,1,0,1,0,31-40,Female,East,22/01/2016
751,0,1,0,1,0,21-30,Female,East,12/03/2016
752,0,1,1,1,1,21-30,Male,East,12/04/2015
753,1,1,1,0,1,21-30,Female,South,15/11/2015
754,1,1,0,1,0,21-30,Male,West,20/06/2015
755,1,0,0,1,1,21-30,Male,West,12/01/2016
756,1,1,0,1,0,21-30,Male,East,11/07/2015
757,1,1,0,1,0,31-40,Male,East,16/05/2016
758,0,1,1,1,0,21-30,Female,North,18/12/2015
759,0,1,1,0,1,41-50,Female,South,15/08/2015
760,0,1,1,1,1,41-50,Male,South,12/05/2015
761,1,0,0,1,1,41-50,Female,North,25/03/2015
762,1,0,0,1,0,41-50,Female,South,23/08/2015
763,1,1,0,1,1,21-30,Male,East,18/01/2015
764,1,1,1,0,0,21-30,Female,North,22/06/2015
765,0,1,0,1,0,21-30,Female,South,14/04/2015
766,0,1,1,1,0,41-50,Male,North,12/09/2016
767,1,1,1,1,1,21-30,Female,North,15/10/2016
768,0,1,1,1,0,41-50,Female,East,11/12/2015
769,1,0,1,1,0,41-50,Male,South,21/03/2016
770,1,1,1,1,0,31-40,Male,South,17/12/2015
771,1,1,0,1,1,41-50,Female,South,13/01/2016
772,1,1,1,1,0,31-40,Male,East,19/12/2016
773,0,0,1,1,0,41-50,Male,West,21/02/2015
774,0,1,0,1,1,41-50,Male,North,13/09/2016
775,0,1,0,1,0,41-50,Female,East,23/07/2016
776,1,1,0,1,1,31-40,Male,South,14/09/2016
777,1,1,1,0,0,31-40,Female,South,16/12/2015
778,0,1,0,1,0,41-50,Female,North,11/04/2016
779,0,1,0,1,0,31-40,Male,East,21/07/2016
780,1,1,0,0,0,21-30,Female,East,11/03/2016
781,1,1,0,1,1,41-50,Female,East,16/06/2016
782,1,1,0,0,1,41-50,Male,West,17/10/2015
783,0,0,1,1,0,21-30,Male,East,23/07/2016
784,1,1,0,1,0,41-50,Male,South,16/05/2016
785,0,1,0,1,0,31-40,Female,South,24/03/2015
786,1,1,0,1,1,31-40,Female,South,20/12/2015
787,1,1,1,1,0,41-50,Male,South,10/08/2016
788,0,0,1,1,0,41-50,Female,West,14/05/2016
789,1,1,1,1,1,21-30,Female,North,22/08/2016
790,1,1,0,1,1,31-40,Male,West,25/02/2016
791,1,1,1,1,1,21-30,Male,East,19/09/2015
792,0,1,1,1,0,31-40,Male,South,24/04/2016
793,1,0,1,1,1,41-50,Male,East,22/02/2016
794,0,1,1,1,1,41-50,Female,North,23/09/2016
795,1,1,1,1,1,21-30,Female,South,24/05/2015
796,1,1,0,1,0,31-40,Female,North,16/07/2016
797,1,1,0,1,0,41-50,Male,East,13/10/2016
798,0,0,1,1,1,41-50,Female,East,12/03/2016
799,1,1,1,1,1,31-40,Male,West,13/04/2015
800,0,1,0,1,0,21-30,Female,West,19/11/2015
801,1,1,1,0,1,21-30,Female,West,17/10/2015
802,0,1,0,0,1,41-50,Male,East,12/07/2015
803,0,1,1,1,1,31-40,Female,West,20/08/2016
804,0,0,1,1,0,31-40,Male,East,19/02/2015
805,1,1,1,0,1,31-40,Female,North,11/09/2015
806,1,1,0,0,1,21-30,Female,North,22/01/2016
807,1,1,1,1,0,41-50,Male,West,11/12/2015
808,0,1,0,1,1,31-40,Male,East,18/06/2016
809,0,1,1,1,0,41-50,Female,West,24/08/2015
810,1,1,1,1,1,21-30,Female,West,24/03/2015
811,1,1,1,1,1,31-40,Female,West,24/09/2015
812,0,1,1,1,0,21-30,Female,North,10/07/2016
813,0,0,0,1,0,31-40,Female,North,16/06/2015
814,0,1,0,0,1,21-30,Female,North,16/01/2015
815,1,1,1,1,0,21-30,Male,West,21/04/2015
816,1,0,1,1,0,41-50,Male,South,10/08/2016
817,0,1,0,1,1,41-50,Male,East,22/02/2015
818,0,1,1,1,0,21-30,Male,North,11/05/2016
819,1,0,1,1,1,31-40,Male,North,18/09/2016
820,1,1,1,1,1,41-50,Male,South,11/05/2015
821,1,1,0,1,1,41-50,Female,West,23/10/2016
822,1,1,0,1,0,31-40,Male,South,13/04/2016
823,1,1,1,1,1,41-50,Male,South,10/01/2016
824,1,1,0,1,0,21-30,Female,West,15/06/2016
825,0,1,1,0,0,31-40,Male,South,17/01/2015
826,1,1,0,1,0,41-50,Female,West,12/11/2016
827,0,1,0,1,0,41-50,Male,South,25/09/2016
828,0,0,1,0,0,41-50,Male,East,13/07/2016
829,0,1,0,1,1,41-50,Female,West,24/12/2016
830,1,1,0,1,1,31-40,Female,South,22/05/2015
831,1,1,1,1,0,31-40,Female,East,19/07/2016
832,1,1,1,1,1,21-30,Female,West,20/09/2015
833,0,1,1,1,1,21-30,Female,East,11/11/2015
834,1,1,1,1,0,21-30,Female,East,25/02/2016
835,0,1,1,1,1,31-40,Male,South,16/06/2016
836,1,1,1,1,1,31-40,Male,South,18/01/2015
837,0,1,0,0,0,31-40,Female,South,23/11/2015
838,1,1,1,1,0,21-30,Female,East,11/12/2015
839,0,1,1,1,1,31-40,Female,North,10/03/2016
840,0,1,0,1,1,41-50,Female,East,10/11/2015
841,0,0,0,0,0,41-50,Female,South,22/06/2016
842,1,1,1,1,0,21-30,Male,West,16/02/2015
843,0,1,0,1,1,31-40,Male,East,19/06/2015
844,0,0,0,1,0,31-40,Female,South,18/08/2016
845,0,1,1,1,0,41-50,Female,East,16/05/2015
846,0,1,1,1,0,31-40,Female,West,14/10/2015
847,0,1,1,1,1,21-30,Female,North,16/09/2016
848,0,1,1,1,0,21-30,Female,East,17/08/2015
849,0,1,1,0,0,31-40,Male,South,20/10/2016
850,1,1,0,1,1,31-40,Female,West,23/02/2016
851,1,1,1,1,0,31-40,Male,South,23/08/2015
852,1,1,1,0,1,41-50,Female,West,18/01/2016
853,0,1,0,1,0,31-40,Female,North,17/05/2015
854,1,1,1,0,0,31-40,Female,South,18/10/2015
855,1,0,1,1,0,41-50,Male,West,18/11/2015
856,1,1,0,1,1,21-30,Female,East,16/11/2016
857,1,0,1,1,1,21-30,Male,North,24/04/2015
858,1,1,0,0,0,41-50,Female,West,15/10/2015
859,1,1,1,1,0,31-40,Female,North,20/03/2015
860,0,1,0,1,0,31-40,Male,West,17/08/2015
861,0,1,1,1,1,31-40,Male,East,23/02/2016
862,1,1,1,1,1,31-40,Female,South,18/11/2016
863,1,1,1,1,0,41-50,Female,North,18/01/2016
864,1,1,0,1,0,21-30,Female,South,12/12/2016
865,1,1,0,1,1,21-30,Male,North,20/02/2016
866,1,1,0,1,1,21-30,Male,South,12/11/2015
867,0,0,1,1,0,21-30,Male,West,13/01/2015
868,0,1,0,1,1,21-30,Male,West,16/12/2016
869,1,1,0,0,1,21-30,Male,North,16/08/2015
870,1,1,1,1,1,21-30,Female,South,10/04/2015
871,1,1,1,1,1,31-40,Male,North,23/12/2016
872,0,1,0,1,1,21-30,Female,South,21/01/2015
873,1,1,1,1,0,41-50,Female,West,23/05/2016
874,1,1,0,0,0,31-40,Male,North,21/10/2015
875,1,0,0,0,1,41-50,Female,South,19/04/2015
876,1,1,1,1,1,21-30,Female,North,19/11/2016
877,1,1,1,1,1,41-50,Female,West,25/02/2015
878,0,1,1,0,1,31-40,Male,North,25/07/2015
879,1,1,0,1,0,31-40,Female,North,22/03/2016
880,0,1,1,1,0,41-50,Female,East,21/08/2015
881,1,1,0,1,1,21-30,Female,North,20/05/2015
882,1,1,1,1,1,31-40,Female,South,15/04/2016
883,1,1,0,1,1,41-50,Male,North,15/11/2016
884,1,1,0,0,1,21-30,Female,South,22/06/2016
885,0,1,0,0,0,21-30,Female,South,11/03/2016
886,1,1,0,1,0,21-30,Female,East,22/06/2016
887,0,1,0,1,0,31-40,Female,North,24/04/2016
888,0,1,0,1,1,41-50,Male,West,18/01/2015
889,0,1,0,0,1,21-30,Male,East,23/01/2015
890,1,1,0,0,1,41-50,Female,West,19/07/2016
891,0,0,1,1,1,31-40,Male,East,14/06/2016
892,1,1,0,1,0,21-30,Female,West,22/01/2016
893,1,1,1,1,1,41-50,Female,North,20/07/2015
894,1,1,1,1,1,21-30,Female,North,16/02/2015
895,0,1,0,0,1,21-30,Female,South,19/10/2016
896,0,1,0,1,1,21-30,Female,South,20/11/2015
897,1,1,1,0,0,21-30,Male,West,21/02/2015
898,0,1,0,0,0,21-30,Male,East,11/05/2015
899,1,0,1,1,1,21-30,Male,North,21/12/2015
900,0,0,0,1,1,21-30,Female,East,24/04/2016
901,1,1,1,0,1,41-50,Male,West,16/07/2015
902,0,1,1,1,0,21-30,Female,East,18/09/2016
903,1,1,1,1,0,41-50,Female,East,14/12/2015
904,0,1,0,1,1,31-40,Female,East,20/04/2016
905,1,1,0,1,0,21-30,Male,West,13/04/2015
906,0,1,1,1,1,41-50,Male,West,20/01/2016
907,0,1,1,1,1,31-40,Male,East,10/09/2015
908,0,1,0,1,1,31-40,Male,North,19/06/2015
909,0,1,0,1,1,31-40,Male,North,14/07/2015
910,0,1,0,0,0,41-50,Male,West,10/05/2015
911,0,1,0,0,1,21-30,Female,North,24/11/2016
912,1,1,1,1,0,41-50,Female,West,12/10/2016
913,1,1,0,1,0,31-40,Male,East,22/08/2015
914,0,0,1,1,0,31-40,Male,South,24/11/2015
915,0,1,1,0,0,41-50,Male,South,24/03/2015
916,0,1,0,1,0,31-40,Male,East,12/11/2016
917,0,1,0,1,0,31-40,Male,East,10/07/2015
918,1,1,0,1,1,41-50,Female,North,11/04/2016
919,0,0,0,0,1,31-40,Female,South,22/08/2016
920,1,1,0,0,1,21-30,Female,South,10/01/2015
921,0,1,1,1,0,41-50,Male,South,13/01/2015
922,0,1,0,1,0,31-40,Female,South,10/07/2016
923,1,1,0,0,1,21-30,Male,North,20/11/2015
924,0,1,1,1,1,41-50,Male,South,25/12/2016
925,0,1,0,1,1,31-40,Female,West,13/08/2015
926,1,1,1,0,0,21-30,Male,South,10/08/2016
927,0,1,0,1,1,21-30,Male,East,24/02/2016
928,1,1,0,1,0,41-50,Male,South,21/06/2015
929,0,1,1,1,1,21-30,Male,North,15/05/2015
930,1,1,1,0,1,21-30,Male,East,10/08/2015
931,1,1,0,1,0,41-50,Female,South,17/08/2016
932,0,1,0,0,0,21-30,Male,West,11/01/2016
933,0,0,1,1,0,41-50,Male,North,25/03/2016
934,0,1,1,1,0,41-50,Male,West,15/09/2015
935,0,1,1,1,1,41-50,Female,South,21/12/2015
936,1,1,0,1,0,21-30,Male,West,25/02/2015
937,0,1,0,1,0,31-40,Male,West,22/11/2015
938,1,0,0,1,1,41-50,Male,East,25/07/2016
939,0,0,0,1,1,41-50,Male,North,24/10/2016
940,0,1,0,1,1,31-40,Female,West,14/03/2015
941,0,0,1,1,1,41-50,Male,West,23/12/2015
942,1,0,1,1,0,21-30,Female,South,11/09/2016
943,1,1,1,1,0,31-40,Female,South,13/05/2015
944,1,1,0,1,1,21-30,Female,North,25/12/2015
945,0,1,1,1,1,31-40,Male,South,22/08/2016
946,1,1,0,1,0,21-30,Male,East,20/02/2015
947,0,1,1,1,1,31-40,Female,South,22/10/2015
948,1,1,1,1,1,21-30,Female,East,11/06/2016
949,1,1,1,1,1,41-50,Female,West,14/06/2015
950,0,1,0,1,0,21-30,Male,North,24/01/2015
951,0,0,0,1,1,21-30,Female,North,13/04/2015
952,1,1,0,1,0,21-30,Male,North,12/09/2015
953,1,1,1,1,0,31-40,Male,East,18/08/2016
954,1,1,0,0,1,31-40,Male,East,23/10/2015
955,0,1,1,1,0,31-40,Male,South,20/05/2015
956,1,1,0,1,0,21-30,Male,West,25/02/2015
957,0,1,1,0,0,41-50,Female,West,14/08/2016
958,0,0,1,1,1,21-30,Female,South,18/11/2015
959,0,1,0,1,0,41-50,Female,South,16/09/2015
960,1,1,0,0,0,21-30,Female,North,11/09/2015
961,1,1,1,1,0,31-40,Female,South,12/11/2016
962,1,1,0,1,0,21-30,Male,East,12/02/2016
963,0,1,0,0,0,41-50,Female,North,15/11/2016
964,0,1,1,1,0,31-40,Male,South,16/11/2015
965,0,1,1,1,0,41-50,Male,West,18/03/2016
966,1,1,1,1,0,21-30,Female,South,19/12/2015
967,0,1,1,1,1,21-30,Female,West,23/02/2016
968,1,1,1,1,0,31-40,Female,South,17/02/2015
969,1,0,1,1,0,21-30,Female,West,11/07/2015
970,1,1,1,1,1,41-50,Male,South,20/01/2016
971,1,1,0,1,0,21-30,Female,West,20/09/2015
972,0,1,0,0,1,41-50,Female,West,16/10/2015
973,1,1,0,1,1,21-30,Female,South,10/12/2016
974,1,0,1,1,1,31-40,Female,West,18/10/2016
975,0,1,1,1,0,41-50,Male,West,18/02/2016
976,0,1,1,0,1,31-40,Male,North,19/05/2016
977,1,1,0,0,0,41-50,Female,South,23/11/2015
978,1,1,1,0,1,31-40,Female,West,20/11/2015
979,1,1,0,0,1,41-50,Female,East,11/12/2016
980,1,1,1,0,0,41-50,Male,South,21/11/2016
981,1,1,1,1,1,41-50,Male,North,16/09/2015
982,0,0,0,1,0,21-30,Female,South,20/01/2015
983,0,1,0,1,0,41-50,Female,East,19/12/2016
984,1,1,1,1,0,21-30,Male,North,25/05/2015
985,1,1,1,1,0,41-50,Female,West,10/12/2015
986,0,0,0,1,1,31-40,Male,South,13/04/2016
987,0,1,0,1,0,41-50,Male,East,24/08/2015
988,0,0,1,1,1,41-50,Female,West,14/06/2015
989,0,0,0,1,1,21-30,Male,South,12/08/2015
990,0,1,0,1,1,41-50,Female,East,23/12/2016
991,0,1,1,0,1,41-50,Male,East,25/06/2016
992,0,1,0,1,0,31-40,Female,South,20/03/2016
